대분류,중분류,순위,상호,대표자,소재지,등록번호,시공능력평가액,공사실적평가액,경영평가액,기술능력평가액,신인도평가액,건설공사실적,기술자수
소방설비,소방시설공사업(전문),1,삼성물산 주식회사,오세철,서울,2016-02-00340,263008900,,,,,,
소방설비,소방시설공사업(전문),2,(주)우현이앤지,조기남,서울,제강남2001-20호,242507300,,,,,,
소방설비,소방시설공사업(전문),3,(주)세보엠이씨,김우영,서울,제서초 85-15호,211000300,,,,,,
소방설비,소방시설공사업(전문),4,(주)파라텍,박선기,충남,2022-02-00383,206753300,,,,,,
소방설비,소방시설공사업(전문),5,아이파크현대산업개발 주식회사,정경구,서울,제용산85-4호,203730600,,,,,,
소방설비,소방시설공사업(전문),6,(주)지에프에스,김현식,경기(북),제의정부 93-03호,202478800,,,,,,
소방설비,소방시설공사업(전문),7,주식회사 정도,이우형,서울,제송파 1992-7호,196835800,,,,,,
소방설비,소방시설공사업(전문),8,유한책임회사 엠케이지,한혜숙,경기(남),경기하남 제2004-2호,186783500,,,,,,
소방설비,소방시설공사업(전문),9,주식회사 무경,김명섭,울산,제 2003-5호,184116300,,,,,,
소방설비,소방시설공사업(전문),10,화성엔지니어링 주식회사,김도형,서울,2019-02-00276,168039300,,,,,,
소방설비,소방시설공사업(전문),11,(주)케이텔,김용기,경기(북),제경기의정부 2006-7호,167017100,,,,,,
소방설비,소방시설공사업(전문),12,세일이엔에스(주),이성규,서울,제강남97-17호,163850700,,,,,,
소방설비,소방시설공사업(전문),13,(주)대한이엔지,박미숙,부산,제90-86호,156714100,,,,,,
소방설비,소방시설공사업(전문),14,(주)세방테크,강치성,서울,2018-02-00137,154083300,,,,,,
소방설비,소방시설공사업(전문),15,디엘건설 주식회사,여성찬,인천,제2008-11호,150655300,,,,,,
소방설비,소방시설공사업(전문),16,(주)대우건설,김보현,서울,2019-02-00278,146465300,,,,,,
소방설비,소방시설공사업(전문),17,롯데건설(주),오일근,서울,제서초85-7호,144765100,,,,,,
소방설비,소방시설공사업(전문),18,에이치디씨랩스(주),이준형,서울,2022-02-00168,141207200,,,,,,
소방설비,소방시설공사업(전문),19,중원엔지니어링(주),박정필,서울,제광진 1998-5호,135560500,,,,,,
소방설비,소방시설공사업(전문),20,(주)신동양기업,박태은,대구,제2015-8호,134609700,,,,,,
소방설비,소방시설공사업(전문),21,(주)서희건설,김원철,경기(남),2023-02-00282,133655800,,,,,,
소방설비,소방시설공사업(전문),22,대하산업개발(주),이기준,전남광주(광주),제2013-마-6호,128953100,,,,,,
소방설비,소방시설공사업(전문),23,(주)삼호이앤에프,이성호,경기(남),경기수원 제2009-61호,121181200,,,,,,
소방설비,소방시설공사업(전문),24,(주)건국이엔아이,박정렬,서울,제광진 2005-8호,120380500,,,,,,
소방설비,소방시설공사업(전문),25,제일건설(주),허만공,전남광주(광주),2026-02-00012,104706400,,,,,,
소방설비,소방시설공사업(전문),26,윤창기공(주),김경규,서울,제송파 1997-8호,103303600,,,,,,
소방설비,소방시설공사업(전문),27,(주)호반건설,박철희,서울,2022-02-00244,99834900,,,,,,
소방설비,소방시설공사업(전문),28,에스케이에코플랜트(주),장동현,서울,제종로1985-17호,97502900,,,,,,
소방설비,소방시설공사업(전문),29,대진공무(주),박종옥,서울,제광진1988-3호,96371500,,,,,,
소방설비,소방시설공사업(전문),30,(주)남경,이원득,부산,제99-12호,91876500,,,,,,
소방설비,소방시설공사업(전문),31,(주)케이씨이앤씨,정순찬,서울,제강남2012-10호,91224300,,,,,,
소방설비,소방시설공사업(전문),32,(주)우진아이엔에스,홍경모,서울,제서초 85-1호,88521500,,,,,,
소방설비,소방시설공사업(전문),33,대아이앤씨(주),배형기,서울,2017-02-00396,88211400,,,,,,
소방설비,소방시설공사업(전문),34,(주)삼영기업,금동흠,서울,제서초 97-17호,87921700,,,,,,
소방설비,소방시설공사업(전문),35,(주)창원기전,김귀범,경기(남),경기분당 제2011-6호,84364100,,,,,,
소방설비,소방시설공사업(전문),36,(주)캐스트윈,김낙희,서울,제강남 94-1호,81412100,,,,,,
소방설비,소방시설공사업(전문),37,(주)진화이앤씨,박종원,서울,제서초 85-3호,81002500,,,,,,
소방설비,소방시설공사업(전문),38,웰시스템(주),김종길,경기(북),경기남양주제2008-6호,75231100,,,,,,
소방설비,소방시설공사업(전문),39,현대건설(주),이한우,서울,제종로1985-4호,73102300,,,,,,
소방설비,소방시설공사업(전문),40,(주)백산이엔씨,김주환,대구,제2001-3호,72936000,,,,,,
소방설비,소방시설공사업(전문),41,(주)반도건설,이정렬,서울,2017-02-00017,70616500,,,,,,
소방설비,소방시설공사업(전문),42,(주)비전엔지니어링,이현수,경기(남),경기수원제2013-07호,70079800,,,,,,
소방설비,소방시설공사업(전문),43,다스코 주식회사,한상원,전남광주(전남),2026-02-00180,69323600,,,,,,
소방설비,소방시설공사업(전문),44,진성산업개발(주),손경석,전북,2016-02-00513,68414300,,,,,,
소방설비,소방시설공사업(전문),45,(주)성보엔지니어링,김형철,서울,제서초 2004-34호,66694300,,,,,,
소방설비,소방시설공사업(전문),46,프로테크(주),구현민,경기(북),경기포천 제2005-06호,64648300,,,,,,
소방설비,소방시설공사업(전문),47,덕신건업(주),조인제,경남,진주1993-2호,62618100,,,,,,
소방설비,소방시설공사업(전문),48,코오롱글로벌(주),김영범,경기(남),경기과천 제99-3호,61870400,,,,,,
소방설비,소방시설공사업(전문),49,(주)한은이엔씨,이진수,서울,제강남85-32호,61792800,,,,,,
소방설비,소방시설공사업(전문),50,(주)홍익엔지니어링,정종익,경기(남),경기성남 제2004-3호,61099800,,,,,,
소방설비,소방시설공사업(전문),51,백제소방 주식회사,신기호,대전,제2015-7호,59119400,,,,,,
소방설비,소방시설공사업(전문),52,삼언전공(주),공석복,서울,제광진1998-3호,59021400,,,,,,
소방설비,소방시설공사업(전문),53,두산건설(주),이정환,서울,강남92-1호,57501000,,,,,,
소방설비,소방시설공사업(전문),54,지에스건설(주),허윤홍,서울,제종로1985-23호,57467900,,,,,,
소방설비,소방시설공사업(전문),55,주식회사 에스엠테크뉴,"조송연,김은식",경기(북),2021-02-00188,57110900,,,,,,
소방설비,소방시설공사업(전문),56,삼화건업(주),변화곤,대구,제96-30호,56509900,,,,,,
소방설비,소방시설공사업(전문),57,구보공영(주),이상영,서울,제서초85-17호,56323900,,,,,,
소방설비,소방시설공사업(전문),58,(주)삼아에코빌,박민준,부산,제1990-91호,55707600,,,,,,
소방설비,소방시설공사업(전문),59,(주)일우엠이씨,피일용,경기(북),2023-02-00375,55069300,,,,,,
소방설비,소방시설공사업(전문),60,(주)동방방재,민경인,경기(남),경기용인 제1997-13호,54766400,,,,,,
소방설비,소방시설공사업(전문),61,지에스네오텍(주),남기정,서울,제구로94-2호,54691200,,,,,,
소방설비,소방시설공사업(전문),62,(주)세이프시스템,이창혁,경기(남),2016-02-00571,54118000,,,,,,
소방설비,소방시설공사업(전문),63,(주)서한,조종수,대구,제17호,53804700,,,,,,
소방설비,소방시설공사업(전문),64,동부건설(주),윤진오,서울,2020-02-00561,52927000,,,,,,
소방설비,소방시설공사업(전문),65,주식회사 한화,김우석,서울,2018-02-00321,52645800,,,,,,
소방설비,소방시설공사업(전문),66,주식회사 포스코이앤씨,송치영,경북,2023-02-00007,51833100,,,,,,
소방설비,소방시설공사업(전문),67,(주)김앤드이,이준희,서울,강남85-6호,50112100,,,,,,
소방설비,소방시설공사업(전문),68,(주)영동이앤씨,박정일,전남광주(전남),제1985-13호,48719800,,,,,,
소방설비,소방시설공사업(전문),69,(주)진성방재,서명기,경기(북),2022-02-00095,48612100,,,,,,
소방설비,소방시설공사업(전문),70,을지공영(주),서정호,서울,제구로97-15호,48364000,,,,,,
소방설비,소방시설공사업(전문),71,대광이엔지 주식회사,강신창,전남광주(광주),2017-02-00375,47542200,,,,,,
소방설비,소방시설공사업(전문),72,알티엘산업(주),이근태,서울,제송파1992-2호,47118600,,,,,,
소방설비,소방시설공사업(전문),73,환경이엔지(주),유창수,서울,2020-02-00215,46968400,,,,,,
소방설비,소방시설공사업(전문),74,대신산업설비(주),김재업,부산,제88-5호,46695600,,,,,,
소방설비,소방시설공사업(전문),75,(주)신보,유정섭,서울,제마포97-1호,46128900,,,,,,
소방설비,소방시설공사업(전문),76,주식회사 비에스한양,최인호,인천,2025-02-00016,45634300,,,,,,
소방설비,소방시설공사업(전문),77,(주)우리이엔씨,한영일,경기(남),경기의왕 제2014-04호,44857200,,,,,,
소방설비,소방시설공사업(전문),78,존슨콘트롤즈인터내셔널코리아 주식회사,김건수,서울,2017-02-00542,42857000,,,,,,
소방설비,소방시설공사업(전문),79,(주)국도설비,정하섭,대전,제92-14호,42548200,,,,,,
소방설비,소방시설공사업(전문),80,대영이앤디(주),박준철,서울,제송파1985-8호,42340300,,,,,,
소방설비,소방시설공사업(전문),81,(주)오에스엘이엔지,한수진,서울,제송파 2007-13호,41900700,,,,,,
소방설비,소방시설공사업(전문),82,(주)엡스엔지니어링,도윤선,인천,인천공단 제2014-08호,40879400,,,,,,
소방설비,소방시설공사업(전문),83,(주)형원이엔지,김정환,경기(북),2015-02-00404,40656500,,,,,,
소방설비,소방시설공사업(전문),84,(주)에이치제이중공업,송경한,부산,99-35,40497800,,,,,,
소방설비,소방시설공사업(전문),85,준제이엔씨(주),고형준,서울,제강남 99-22호,39891500,,,,,,
소방설비,소방시설공사업(전문),86,(주)환승이엔지,정현진,울산,제 2007-7호,39854300,,,,,,
소방설비,소방시설공사업(전문),87,유한회사 삼하기업,박승주,전남광주(광주),제북구96-라-2호,39759500,,,,,,
소방설비,소방시설공사업(전문),88,대호전기(주),최윤채,전남광주(전남),제2009-차-1호,39578000,,,,,,
소방설비,소방시설공사업(전문),89,올라이트라이프(주),김진옥,경기(남),경기안양 제2006-27호,39540400,,,,,,
소방설비,소방시설공사업(전문),90,(주)동위,송창선,대구,제2009-2호,39525600,,,,,,
소방설비,소방시설공사업(전문),91,(주)성도이엔지,이언웅,서울,제강남 2002-14호,39148000,,,,,,
소방설비,소방시설공사업(전문),92,디엘이앤씨 주식회사,박상신,서울,2025-02-00284,38358900,,,,,,
소방설비,소방시설공사업(전문),93,(유)대진소방,정인숙,대전,제2007-24호,37729000,,,,,,
소방설비,소방시설공사업(전문),94,대현기건(주),조연행,서울,제구로97-17호,37681800,,,,,,
소방설비,소방시설공사업(전문),95,(주)대청엔지니어링,성열구,대전,제92-10호,37217300,,,,,,
소방설비,소방시설공사업(전문),96,(주)이에이테크놀로지,전영길,전남광주(광주),2021-02-00245,37028300,,,,,,
소방설비,소방시설공사업(전문),97,(주)광장이엠씨,황갑주,서울,제관악 94-1호,36683900,,,,,,
소방설비,소방시설공사업(전문),98,해성산업개발(주),이연풍,전남광주(광주),제1997-나-01호,36458200,,,,,,
소방설비,소방시설공사업(전문),99,우미건설(주),김영길,전남광주(광주),2023-02-00227,35896600,,,,,,
소방설비,소방시설공사업(전문),100,(주)중앙엔지니어링,정유근,경기(남),2016-02-00445,35678500,,,,,,
소방설비,소방시설공사업(전문),101,(주)태영건설,이강석,경기(남),2022-02-00156,35595900,,,,,,
소방설비,소방시설공사업(전문),102,(주)우노건설,최성열,서울,제강남 2003-7호,35032500,,,,,,
소방설비,소방시설공사업(전문),103,(주)대정기업,김형락,부산,제2004-34호,34858700,,,,,,
소방설비,소방시설공사업(전문),104,상지이앤씨(주),노현상,서울,제광진2013-7호,34754100,,,,,,
소방설비,소방시설공사업(전문),105,(주)금호소방,이재훈,전남광주(광주),제북부 99-라-2호,34576100,,,,,,
소방설비,소방시설공사업(전문),106,에스지씨이앤씨 주식회사,이창모,서울,제서초2002-24호,34375500,,,,,,
소방설비,소방시설공사업(전문),107,에이치에스화성 주식회사,이종원,대구,제9호,34108300,,,,,,
소방설비,소방시설공사업(전문),108,노불방재(주),오경택,서울,구로 2000-6호,34079800,,,,,,
소방설비,소방시설공사업(전문),109,(주)유인엔지니어링,류훈희,대구,제2006-4호,34057000,,,,,,
소방설비,소방시설공사업(전문),110,진성산업(주),손성덕,전북,전주덕진 제2012-5호,33047100,,,,,,
소방설비,소방시설공사업(전문),111,대창설비(주),김영준,대전,제99-1호,32763500,,,,,,
소방설비,소방시설공사업(전문),112,(주)부현전기,김홍수,인천,2019-02-00442,32498700,,,,,,
소방설비,소방시설공사업(전문),113,이케이네이션 주식회사,백정준,대전,제2010-12호,31982100,,,,,,
소방설비,소방시설공사업(전문),114,(주)정진설비,김종배,부산,제94-18호,31949700,,,,,,
소방설비,소방시설공사업(전문),115,씨엔지건설(주),우순정,경기(남),2016-02-00282,31878000,,,,,,
소방설비,소방시설공사업(전문),116,한신공영(주),전재식,경기(남),경기용인 제2003-3호,31755300,,,,,,
소방설비,소방시설공사업(전문),117,지오이앤에프 주식회사,서철,전남광주(광주),2021-02-00587,30920700,,,,,,
소방설비,소방시설공사업(전문),118,현대엔지니어링(주),주우정,서울,제종로2001-7호,30882900,,,,,,
소방설비,소방시설공사업(전문),119,주식회사 지에프아이,이상섭,경기(남),2020-02-00455,30822800,,,,,,
소방설비,소방시설공사업(전문),120,(주)대림,정인,서울,2015-02-00062,30808000,,,,,,
소방설비,소방시설공사업(전문),121,태영종합설비(주),정재영,경기(북),경기고양 제2014-01호,30562500,,,,,,
소방설비,소방시설공사업(전문),122,익전건설(주),박경종,서울,제강서2013-2호,30139200,,,,,,
소방설비,소방시설공사업(전문),123,(주)동우방재,김재모,경기(남),경기성남 제2012-7호,30066700,,,,,,
소방설비,소방시설공사업(전문),124,진흥설비(주),송호용,전북,제2000-124호,30036200,,,,,,
소방설비,소방시설공사업(전문),125,두로산전(주),이윤재,경기(북),경기고양 제2010-03호,29734900,,,,,,
소방설비,소방시설공사업(전문),126,동부엔텍 주식회사,홍문기,서울,2020-02-00299,29712900,,,,,,
소방설비,소방시설공사업(전문),127,(주)대승이엔지,서영민,서울,2023-02-00126,29670200,,,,,,
소방설비,소방시설공사업(전문),128,(합)대선소방설비산업,박대환,충남,2018-02-00192,29536200,,,,,,
소방설비,소방시설공사업(전문),129,(주)태왕이앤씨,노기원,대구,제95-5호,29478800,,,,,,
소방설비,소방시설공사업(전문),130,(자)동화,김연회,경기(남),경기안양 제2004-13호,29450000,,,,,,
소방설비,소방시설공사업(전문),131,지멘스(주),정하중,서울,2022-02-00211,28867700,,,,,,
소방설비,소방시설공사업(전문),132,(자)현대소방시설공사,정병철,전남광주(광주),제북부96-라-7호,28561800,,,,,,
소방설비,소방시설공사업(전문),133,주식회사 디비월드,윤순균,서울,2025-02-00323,28487900,,,,,,
소방설비,소방시설공사업(전문),134,우일기업(주),김종성,대구,제99-8호,28466200,,,,,,
소방설비,소방시설공사업(전문),135,(주)삼진일렉스,김성관,서울,제강남 92-7호,28304200,,,,,,
소방설비,소방시설공사업(전문),136,삼호건영(주),이재현,서울,제서초 86-3호,28106300,,,,,,
소방설비,소방시설공사업(전문),137,효진 주식회사,김인중,전남광주(전남),2026-02-00045,27957100,,,,,,
소방설비,소방시설공사업(전문),138,태림엔지니어링(주),정철,전남광주(광주),제2012-라-4호,27853200,,,,,,
소방설비,소방시설공사업(전문),139,(주)진흥이엔지,이창운,전남광주(광주),2017-02-00089,27841200,,,,,,
소방설비,소방시설공사업(전문),140,경일이엔지(주),권영일,경기(북),경기남양주 제2006-8호,27793400,,,,,,
소방설비,소방시설공사업(전문),141,대우소방산업(주),강호섭,경북,포항2000-1호,27445800,,,,,,
소방설비,소방시설공사업(전문),142,(자)태성산업사,유지연,경북,2019-02-00290,27309200,,,,,,
소방설비,소방시설공사업(전문),143,비봉기업(주),최봉호,전남광주(전남),제2006-가-21호,27263900,,,,,,
소방설비,소방시설공사업(전문),144,보성테크(주),이용술,경기(북),경기파주 제2009-5호,27139200,,,,,,
소방설비,소방시설공사업(전문),145,(주)두형엔지니어링,서승옥,서울,제서초2000-1호,27105900,,,,,,
소방설비,소방시설공사업(전문),146,(주)원건설,이상용,충북,제2005-16호,26468700,,,,,,
소방설비,소방시설공사업(전문),147,주식회사 디와이시,박상용,충남,2020-02-00159,26304600,,,,,,
소방설비,소방시설공사업(전문),148,(유)성전이엔씨,정효관,전남광주(전남),제88-13호,26218700,,,,,,
소방설비,소방시설공사업(전문),149,주식회사 이지스소방,박준길,울산,제2010-4호,26052600,,,,,,
소방설비,소방시설공사업(전문),150,(주)대한엔지니어링,신기호,울산,제 2009-4호,25985600,,,,,,
소방설비,소방시설공사업(전문),151,금호건설 주식회사,조완석,전남광주(전남),제2006-14호,25507500,,,,,,
소방설비,소방시설공사업(전문),152,계룡건설산업(주),윤길호,대전,제85-12호,25280000,,,,,,
소방설비,소방시설공사업(전문),153,(주)성화설비,황용호,경남,제 2008-07호,24970900,,,,,,
소방설비,소방시설공사업(전문),154,종로전기(주),박동천,부산,85-8호,24874100,,,,,,
소방설비,소방시설공사업(전문),155,(주)남양계전,민강기,서울,제서초1996-1호,24846200,,,,,,
소방설비,소방시설공사업(전문),156,미주설비(주),김현천,인천,인천남부제2014-02호,24725600,,,,,,
소방설비,소방시설공사업(전문),157,성일기계(주),오민환,서울,제마포 94-3호,24656800,,,,,,
소방설비,소방시설공사업(전문),158,원광이앤지(주),임연성,충남,천안서북 제2006-1호,24541000,,,,,,
소방설비,소방시설공사업(전문),159,(주)케이씨씨건설,심광주,서울,제서초85-4호,24039900,,,,,,
소방설비,소방시설공사업(전문),160,주식회사 정안산업개발,최장영,전남광주(광주),2021-02-00206,23513800,,,,,,
소방설비,소방시설공사업(전문),161,(주)가나다산업,박성민,서울,제영등포2002-11호,23102300,,,,,,
소방설비,소방시설공사업(전문),162,주식회사 원엔지니어링,이정복,대전,제2014-10호,22988000,,,,,,
소방설비,소방시설공사업(전문),163,대일소방산업(주),김연중,부산,제1986-3호,22890900,,,,,,
소방설비,소방시설공사업(전문),164,태윤엔지니어링 주식회사,윤선채,전남광주(광주),2017-02-00668,22656800,,,,,,
소방설비,소방시설공사업(전문),165,우양기건(주),강세명,서울,제서초 88-1호,22614700,,,,,,
소방설비,소방시설공사업(전문),166,주식회사 이근기전,이형덕,경북,2015-02-00216,22359000,,,,,,
소방설비,소방시설공사업(전문),167,(주)경우이앤씨,이성일,경기(남),2026-02-00017,22296500,,,,,,
소방설비,소방시설공사업(전문),168,(주)비에스이엔지,김철환,경기(남),경기안양 제2005-10호,22280300,,,,,,
소방설비,소방시설공사업(전문),169,(주)태진이에스브이,이정석,경기(남),2017-02-00444,22134300,,,,,,
소방설비,소방시설공사업(전문),170,삼우설비(주),노원석,서울,제강남 91-1호,22115000,,,,,,
소방설비,소방시설공사업(전문),171,(주)성지기공,이호석,인천,2019-02-00456,22079200,,,,,,
소방설비,소방시설공사업(전문),172,(주)광신전설,이범선,경기(남),경기성남 제2003-2호,21969500,,,,,,
소방설비,소방시설공사업(전문),173,주식회사 강남소방이엔씨,윤용중,경북,2016-02-00215,21725300,,,,,,
소방설비,소방시설공사업(전문),174,대종엔지니어링(주),임호빈,서울,2015-02-00053,21649100,,,,,,
소방설비,소방시설공사업(전문),175,영한산업 주식회사,권태인,경기(북),2021-02-00023,21592400,,,,,,
소방설비,소방시설공사업(전문),176,세현건설 주식회사,이성종,서울,제영등포2014-5호,21592100,,,,,,
소방설비,소방시설공사업(전문),177,근영이엔지(주),김중기,서울,2017-02-00317,21422400,,,,,,
소방설비,소방시설공사업(전문),178,(주)현대소방,권순용,전남광주(전남),제2015-마-1호,21226200,,,,,,
소방설비,소방시설공사업(전문),179,우정설비건설(주),김용희,경기(남),경기부천 제2006-20호,21225300,,,,,,
소방설비,소방시설공사업(전문),180,주식회사 제이에스이엔씨,김정현,경기(남),2018-02-00128,21153100,,,,,,
소방설비,소방시설공사업(전문),181,한샘전력(주),김봉호,전남광주(전남),제2009-마-1호,21149700,,,,,,
소방설비,소방시설공사업(전문),182,(주)동산테크,박상순,서울,제마포 92-1호,21073800,,,,,,
소방설비,소방시설공사업(전문),183,바른소방 주식회사,이준범,경기(남),2017-02-00173,21046700,,,,,,
소방설비,소방시설공사업(전문),184,(주)오성엔지니어링,권태정,서울,제서초2008-23호,21038100,,,,,,
소방설비,소방시설공사업(전문),185,피에프에스 주식회사,김형호,경기(북),2018-02-00147,20929400,,,,,,
소방설비,소방시설공사업(전문),186,(주)유경기업,이재근,부산,제1988-50호,20808700,,,,,,
소방설비,소방시설공사업(전문),187,(유)동성엔지니어링,김연태,전북,제2007-1호,20484900,,,,,,
소방설비,소방시설공사업(전문),188,해광이엔씨(주),박시영,서울,제영등포98-8호,20242000,,,,,,
소방설비,소방시설공사업(전문),189,우암건설 주식회사,김영수,경기(남),2020-02-00662,20227200,,,,,,
소방설비,소방시설공사업(전문),190,주식회사 이삭,민은정,경기(북),2020-02-00462,20086200,,,,,,
소방설비,소방시설공사업(전문),191,(주)효산개발,박철우,부산,제2011-26호,20076000,,,,,,
소방설비,소방시설공사업(전문),192,(주)동호이엔씨,성명환,경기(남),경기화성 제2008-26호,20020000,,,,,,
소방설비,소방시설공사업(전문),193,청암기업(주),강종규,제주,제91-1호,20018700,,,,,,
소방설비,소방시설공사업(전문),194,주식회사 창인산업,최선아,경기(남),2017-02-00027,19999100,,,,,,
소방설비,소방시설공사업(전문),195,(주)코원이앤씨,조창규,서울,제광진2002-9호,19918100,,,,,,
소방설비,소방시설공사업(전문),196,창득설비(주),송주창,서울,제용산 2006-1호,19912600,,,,,,
소방설비,소방시설공사업(전문),197,주식회사 진흥전력,박정숙,전남광주(광주),2020-02-00119,19772600,,,,,,
소방설비,소방시설공사업(전문),198,(주)탐진이엔지,박경례,경기(남),2025-02-00353,19648900,,,,,,
소방설비,소방시설공사업(전문),199,(주)초록이노텍,양광호,서울,제구로 92-3호,19418100,,,,,,
소방설비,소방시설공사업(전문),200,세종텔레콤(주),이상철,경기(남),2019-02-00008,19322500,,,,,,
소방설비,소방시설공사업(전문),201,엠앤케이소방 주식회사,김종민,경기(북),2017-02-00321,19321100,,,,,,
소방설비,소방시설공사업(전문),202,진흥기업(주),김태균,인천,인천공단 제2011-4호,19270700,,,,,,
소방설비,소방시설공사업(전문),203,영난이엔지(주),유명열,서울,제영등포2013-3호,19006700,,,,,,
소방설비,소방시설공사업(전문),204,다원씨에스(주),최인성,전남광주(광주),제2012-다-08호,18778900,,,,,,
소방설비,소방시설공사업(전문),205,세종엔지니어링(주),김평용,서울,제송파 1999-7호,18641300,,,,,,
소방설비,소방시설공사업(전문),206,(주)신화전공,최형진,경기(북),경기고양 제2010-06호,18368900,,,,,,
소방설비,소방시설공사업(전문),207,부경엔지니어링(주),구종회,충남,2015-02-00092,18302300,,,,,,
소방설비,소방시설공사업(전문),208,두원이에프씨(주),장병민,서울,제강남85-17호,18292700,,,,,,
소방설비,소방시설공사업(전문),209,주식회사 엠솔루션,정희섭,충북,2019-02-00079,18177200,,,,,,
소방설비,소방시설공사업(전문),210,진성설비(주),우용길,부산,제2015-05호,18130700,,,,,,
소방설비,소방시설공사업(전문),211,(자)신화소방,배남진,전남광주(전남),제88-8호,18086400,,,,,,
소방설비,소방시설공사업(전문),212,(주)한국소방엔지니어링,권혁진,인천,제2015-05호,17958800,,,,,,
소방설비,소방시설공사업(전문),213,(주)세창전기,이종호,경남,김해2004-7호,17893400,,,,,,
소방설비,소방시설공사업(전문),214,(주)신화방재,이명호,경기(북),2024-02-00189,17847800,,,,,,
소방설비,소방시설공사업(전문),215,(주)제일기건,박창재,충남,천안서북 제2003-1호,17697300,,,,,,
소방설비,소방시설공사업(전문),216,종합전기(주),김유훈,서울,제동대문 1985-1호,17690400,,,,,,
소방설비,소방시설공사업(전문),217,(주)토탈방재,배대순,충남,제충남서산 2007-6호,17500100,,,,,,
소방설비,소방시설공사업(전문),218,승아전기(주),김태훈,강원,2019-02-00169,17486600,,,,,,
소방설비,소방시설공사업(전문),219,(주)고려소방,윤창석,대전,제97-5호,17384500,,,,,,
소방설비,소방시설공사업(전문),220,(주)엠비엠이엔지,김정곤,서울,제동대문2009-5호,17285100,,,,,,
소방설비,소방시설공사업(전문),221,(주)청운기공,천용환,서울,제서초 99-2호,17267600,,,,,,
소방설비,소방시설공사업(전문),222,(주)청연이엔지,김석철,경기(남),2022-02-00078,17254100,,,,,,
소방설비,소방시설공사업(전문),223,(주)이랜드건설,정승훈,경기(남),2017-02-00590,17190300,,,,,,
소방설비,소방시설공사업(전문),224,더블루종합설비 주식회사,염정열,경남,2018-02-00295,17008800,,,,,,
소방설비,소방시설공사업(전문),225,(주)호성기건,김만섭,서울,제양천2014-02호,17006700,,,,,,
소방설비,소방시설공사업(전문),226,대흥설비(주),이기조,전남광주(광주),제2007-다-10호,16902400,,,,,,
소방설비,소방시설공사업(전문),227,이수건설(주),김학봉,서울,서초97-12호,16790900,,,,,,
소방설비,소방시설공사업(전문),228,두복산전(주),이영두,서울,2019-02-00025,16788300,,,,,,
소방설비,소방시설공사업(전문),229,(주)새서울엔지니어링,송진모,서울,제구로98-2호,16786800,,,,,,
소방설비,소방시설공사업(전문),230,강우기업(주),이준목,서울,제서초2010-22호,16720500,,,,,,
소방설비,소방시설공사업(전문),231,현대소방설비(주),노환병,대전,제88-28호,16621700,,,,,,
소방설비,소방시설공사업(전문),232,태양방재산업(주),장현석,경기(남),경기오산 제2014-5호,16474100,,,,,,
소방설비,소방시설공사업(전문),233,(주)탑엔지니어링,최성달,경기(남),경기수원 제2009-6호,16442000,,,,,,
소방설비,소방시설공사업(전문),234,(주)하나전기,김선식,서울,제강남2003-25호,16390400,,,,,,
소방설비,소방시설공사업(전문),235,주식회사 더플러스,이재혁,전남광주(광주),2018-02-00361,16385400,,,,,,
소방설비,소방시설공사업(전문),236,(주)미동이엔씨,이우희,서울,제서초 85-6호,16365100,,,,,,
소방설비,소방시설공사업(전문),237,대일전기산업(주),임태원,서울,제용산 1997-1호,16275800,,,,,,
소방설비,소방시설공사업(전문),238,(주)건국소방공사,김형성,전남광주(광주),제서부2006-나-01호,16275500,,,,,,
소방설비,소방시설공사업(전문),239,삼보건축설비(주),박행섭,서울,제송파1994-7호,16237100,,,,,,
소방설비,소방시설공사업(전문),240,베솜 주식회사,하천용,경기(남),2016-02-00186,16215900,,,,,,
소방설비,소방시설공사업(전문),241,(주)창하엔지니어링,김기성,서울,제광진2011-2호,16142800,,,,,,
소방설비,소방시설공사업(전문),242,삼성방재(주),박종철,경기(남),경기수원 제2009-67호,16002200,,,,,,
소방설비,소방시설공사업(전문),243,(주)청우공영,장용석,인천,인천계양 제2012-1호,15962600,,,,,,
소방설비,소방시설공사업(전문),244,대보건설(주),김성호,경기(남),경기화성 제2008-27호,15940500,,,,,,
소방설비,소방시설공사업(전문),245,뉴성진파워(주),이인선,경기(남),경기평택 제2012-1호,15866700,,,,,,
소방설비,소방시설공사업(전문),246,우민전기(주),이학표,서울,2017-02-00440,15707500,,,,,,
소방설비,소방시설공사업(전문),247,기룡이엔씨 주식회사,이중선,경기(남),2017-02-00156,15677900,,,,,,
소방설비,소방시설공사업(전문),248,(주)엠이씨이엔지,송지훈,서울,제동작 2005-7호,15571900,,,,,,
소방설비,소방시설공사업(전문),249,신신이앤씨 주식회사,하상청,서울,2016-02-00628,15540800,,,,,,
소방설비,소방시설공사업(전문),250,동원설비(주),현동수,제주,제제주-2008-2호,15413900,,,,,,
소방설비,소방시설공사업(전문),251,반도산전(주),서보석,부산,제부산2008-5호,15382000,,,,,,
소방설비,소방시설공사업(전문),252,(주)아윤엠이씨,윤승용,경기(남),2016-02-00659,15203400,,,,,,
소방설비,소방시설공사업(전문),253,중앙통신 주식회사,한의동,대전,2026-02-00226,15184200,,,,,,
소방설비,소방시설공사업(전문),254,(주)까뮤이앤씨,권순영,경기(남),경기이천 제2013-03호,15162800,,,,,,
